Name,Class,Rating,Total Rater,Facility,Price,Area
Ayaka Suites,3-star hotel,4.4,"(2,330)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 411,153",Jakarta
Blessing Residence,3-star hotel,4.1,(296),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Full-service laundry', 'Child-friendly']","IDR 324,001",Jakarta
Feodora Hotel grogol,3-star hotel,3.8,(611),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 182,269",Jakarta
Hotel NEO Mangga Dua Square,3-star hotel,4.1,"(3,292)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 272,232",Jakarta
Orchardz Hotel Bandara,3-star hotel,4.4,"(3,899)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 466,765",Jakarta
Hotel Santika Kelapa Gading,3-star hotel,4.4,"(3,811)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 471,980",Jakarta
Hotel Horison Ciledug,3-star hotel,4.6,"(3,656)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 436,941",Jakarta
MaxOneHotels.com @ Pemuda,3-star hotel,4.2,"(2,668)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 339,319",Jakarta
Somerset Grand Citra Jakarta,3-star hotel,4.5,"(2,822)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant']","IDR 1,248,317",Jakarta
Blue Sky Pandurata Boutique Hotel,3-star hotel,4.3,"(1,327)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 574,041",Jakarta
Sofyan Hotel Cut Meutia Cikini Menteng Jakarta,3-star hotel,4.4,"(3,142)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 284,905",Jakarta
Hotel Grand Menteng,3-star hotel,4,"(1,148)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Spa', 'Bar', 'Restaurant', 'Room service']","IDR 325,492",Jakarta
RedDoorz Premium near Ragunan Zoo 2,3-star hotel,4.2,(743),"['Free Wi-Fi', 'Free parking', 'Child-friendly']","IDR 228,000",Jakarta
PAX Hotel Jakarta,3-star hotel,4.2,(414),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 261,504",Jakarta
RedDoorz Plus @ Kapuk Business Park,3-star hotel,3.6,(966),"['Free Wi-Fi', 'Room service']","IDR 141,705",Jakarta
678 Hotel Cawang,3-star hotel,4.1,"(1,857)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Jakarta
Sans Hotel Fiducia Kaji,3-star hotel,3.9,(432),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 142,850",Jakarta
Hotel Hollywood,3-star hotel,3.8,"(1,007)","['Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Jakarta
Puri Mega Hotel,3-star hotel,4,"(1,244)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 257,141",Jakarta
d'primahotel Airport Jakarta Terminal 1A,3-star hotel,4.1,(519),"['Breakfast', 'Free Wi-Fi', 'Restaurant', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 723,857",Jakarta
RedDoorz Plus near Soekarno Hatta Airport 2,3-star hotel,4.3,(197),"['Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Child-friendly']","IDR 134,592",Jakarta
Airy Thamrin Kota Bumi 31 Jakarta,3-star hotel,4,(191),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Restaurant', 'Smoke-free property']",0,Jakarta
Cosmo Amaroossa Jakarta,4-star hotel,4.3,"(3,186)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 396,828",Jakarta
Swiss-Belhotel Pondok Indah,4-star hotel,4.5,"(6,563)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 616,309",Jakarta
Grand Dafam Ancol Jakarta,4-star hotel,4.5,(601),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 580,379",Jakarta
Hilton Garden Inn Jakarta Taman Palem,4-star hotel,4.6,(573),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 747,503",Jakarta
Hotel Ciputra Jakarta,4-star hotel,4.6,"(12,511)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 589,888",Jakarta
éL Hotel Royale Jakarta,4-star hotel,4.3,"(3,660)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 463,129",Jakarta
The Jayakarta SP Jakarta Hotel & Spa,4-star hotel,4.2,"(3,685)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 302,331",Jakarta
Hotel Santika Premiere Slipi Jakarta,4-star hotel,4.5,"(7,743)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 638,685",Jakarta
ASTON Kartika Grogol Hotel & Conference,4-star hotel,4.7,"(2,794)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 551,994",Jakarta
ASTON Priority Simatupang & Conference Center,4-star hotel,4.6,"(10,248)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 776,033",Jakarta
ASTON Pluit Hotel & Residence,4-star hotel,4.4,"(5,297)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 583,246",Jakarta
Swiss-Belhotel Pondok Indah,4-star hotel,4.5,"(6,563)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 526,313",Jakarta
Mercure Jakarta Gatot Subroto,4-star hotel,4.5,"(3,277)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 716,343",Jakarta
Mercure Jakarta Kota,4-star hotel,4.4,"(3,336)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Fitness centre']","IDR 458,115",Jakarta
Mercure Jakarta Kota,4-star hotel,4.4,"(3,336)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Fitness centre']","IDR 458,115",Jakarta
"Holiday Inn & Suites Jakarta Gajah Mada, an IHG Hotel",4-star hotel,4.7,"(2,539)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 835,505",Jakarta
Novotel Jakarta Mangga Dua Square,4-star hotel,4.6,"(6,367)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 587,326",Jakarta
HARRIS Suites Puri Mansion,4-star hotel,4.3,"(1,163)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 520,906",Jakarta
Royal Kuningan Hotel,4-star hotel,4.4,"(5,774)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 571,558",Jakarta
Amos Cozy Hotel & Convention Hall Jakarta,4-star hotel,3.9,"(1,857)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 388,441",Jakarta
Best Western Premier The Hive,4-star hotel,4.4,"(7,751)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 443,250",Jakarta
Harris Suites fX Sudirman - Jakarta,4-star hotel,4.5,"(4,583)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 791,969",Jakarta
Mercure Jakarta Batavia,4-star hotel,4.6,"(2,336)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 753,244",Jakarta
"Four Points by Sheraton Jakarta, Thamrin",4-star hotel,4.4,"(2,801)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar', 'Restaurant']","IDR 1,164,960",Jakarta
Hariston Hotel & Suites,4-star hotel,4.3,"(3,397)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 364,163",Jakarta
The Acacia Hotel & Resort,4-star hotel,4.2,"(3,792)","['Free breakfast', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 461,295",Jakarta
Aston Kemayoran City Hotel,4-star hotel,4.6,(326),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 627,763",Jakarta
Mercure Jakarta Pantai Indah Kapuk,4-star hotel,4.6,"(4,158)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,349,991",Jakarta
Menara Peninsula Hotel,4-star hotel,4.4,"(7,494)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 403,209",Jakarta
grandkemang Jakarta,4-star hotel,4.4,"(5,317)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 482,744",Jakarta
Best Western Plus Kemayoran Hotel,4-star hotel,4.3,"(4,523)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 383,930",Jakarta
Grand Whiz Poins Simatupang Jakarta,4-star hotel,4.5,"(3,192)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 435,000",Jakarta
Somerset Sudirman Jakarta,4-star hotel,4.6,(115),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 1,025,100",Jakarta
Grand Tjokro,4-star hotel,4.2,"(2,722)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 392,955",Jakarta
ibis Styles Jakarta Gajah Mada,4-star hotel,4.4,"(3,189)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 476,758",Jakarta
ASTON Bellevue Radio Dalam,4-star hotel,4.3,"(2,796)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 568,625",Jakarta
Mercure Jakarta Sabang,4-star hotel,4.4,"(5,097)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 854,228",Jakarta
HARRIS Hotel Tebet - Jakarta,4-star hotel,4.4,"(6,015)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 523,459",Jakarta
AONE Hotel Jakarta,4-star hotel,4.3,"(3,686)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Fitness centre', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 570,000",Jakarta
Century Park,4-star hotel,4.5,"(10,212)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 700,000",Jakarta
Ambhara Hotel,4-star hotel,4.3,"(5,710)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 250,300",Jakarta
Millennium Hotel Sirih Jakarta,4-star hotel,4.5,"(9,539)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 472,223",Jakarta
Oakwood Apartments PIK Jakarta,4-star hotel,4.6,"(1,549)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 860,766",Jakarta
Hotel GranDhika Iskandarsyah,4-star hotel,4.5,"(5,256)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 576,606",Jakarta
Morrissey Hotel,4-star hotel,4.6,"(4,483)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 959,310",Jakarta
Novotel Jakarta Gajah Mada,4-star hotel,4.4,"(5,251)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 608,598",Jakarta
JS Luwansa,4-star hotel,4.5,"(7,792)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 899,390",Jakarta
Hotel Kartika Chandra,4-star hotel,4.3,"(6,269)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 483,129",Jakarta
Santika Premiere Hayam Wuruk,4-star hotel,4.5,"(4,288)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 526,899",Jakarta
Mercure Jakarta Cikini,4-star hotel,4.5,"(4,083)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 892,902",Jakarta
Sari Pacific Jakarta,4-star hotel,4.5,"(8,544)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 828,520",Jakarta
Avenzel Hotel and Convention Cibubur,4-star hotel,4.6,"(3,510)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 813,677",Jakarta
Sunlake Hotel,4-star hotel,4.4,"(7,683)","['Breakfast', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Bar']","IDR 512,000",Jakarta
Mercure Convention Center Ancol,4-star hotel,4.4,"(10,555)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Beach access']","IDR 797,768",Jakarta
Hotel Santika Premiere Kota Harapan Indah,4-star hotel,4.5,"(6,769)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 672,758",Jakarta
Swiss-Belhotel Mangga Besar,4-star hotel,4.4,"(6,154)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 513,679",Jakarta
d'primahotel Tangerang,4-star hotel,4.4,"(6,468)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 444,030",Jakarta
Akmani Hotel Jakarta,4-star hotel,4.2,"(2,883)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 597,788",Jakarta
THE 1O1 Jakarta Sedayu Darmawangsa,4-star hotel,4.5,"(2,630)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 558,612",Jakarta
Cosmo Amaroossa Jakarta,4-star hotel,4.3,"(3,186)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 396,828",Jakarta
DiscoveryAncol,4-star hotel,4.3,"(3,727)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 612,258",Jakarta
The Margo Hotel,4-star hotel,4.6,"(9,652)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 749,686",Jakarta
HARRIS Vertu Hotel Harmoni - Jakarta,4-star hotel,4.6,"(7,411)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 736,836",Jakarta
Mercure Jakarta Simatupang,4-star hotel,4.4,"(5,337)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 621,726",Jakarta
HARRIS Hotel & Conventions Kelapa Gading,4-star hotel,4.6,"(3,932)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 703,615",Jakarta
Kristal Hotel,4-star hotel,4.4,"(4,444)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 619,463",Jakarta
Swiss-Belresidences Rasuna Epicentrum,4-star hotel,4.5,(906),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 576,300",Jakarta
Sotis Hotel Kemang Jakarta,4-star hotel,4.5,(423),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Spa', 'Restaurant', 'Room service']","IDR 928,571",Jakarta
Kosenda Hotel,4-star hotel,4.4,(999),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 600,000",Jakarta
Lumire Hotel & Convention Center,4-star hotel,4.4,"(6,094)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 766,972",Jakarta
FM7 Resort Hotel Jakarta Airport,4-star hotel,4.3,"(5,102)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 585,098",Jakarta
Novotel Jakarta Cikini,4-star hotel,4.7,"(2,199)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 938,288",Jakarta
Grand Tropic Suites Hotel Jakarta,4-star hotel,4.2,"(3,583)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Spa', 'Kitchen in some rooms']","IDR 461,548",Jakarta
Oasis Amir Hotel,4-star hotel,4.1,"(3,870)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Spa', 'Restaurant']","IDR 437,774",Jakarta
Swiss-Belresidences Kalibata,4-star hotel,4.7,"(11,067)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 562,667",Jakarta
Park Regis Arion,4-star hotel,4.3,"(2,302)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 455,394",Jakarta
Ashley Wahid Hasyim Jakarta,4-star hotel,4.5,"(4,664)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant', 'Airport shuttle']","IDR 669,865",Jakarta
All Sedayu Hotel Kelapa Gading,4-star hotel,4.4,"(2,341)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 600,569",Jakarta
Harper MT. Haryono,4-star hotel,4.6,"(9,152)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 541,437",Jakarta
Grand Orchardz Kemayoran,4-star hotel,4.6,"(2,394)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 568,800",Jakarta
Veranda Hotel at Pakubuwono,4-star hotel,4.4,"(5,940)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 593,723",Jakarta
Hotel Bidakara Jakarta,4-star hotel,4.5,"(6,787)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 509,670",Jakarta
"Holiday Inn Jakarta Kemayoran, an IHG Hotel",4-star hotel,4.6,"(7,133)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,218,123",Jakarta
Sutasoma Hotel,4-star hotel,4.7,(296),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 750,000",Jakarta
Ra Premiere Simatupang,4-star hotel,4.5,(486),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant']","IDR 629,381",Jakarta
Swiss-Belhotel Airport Jakarta,4-star hotel,4.4,"(5,236)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 475,000",Jakarta
YUAN GARDEN Pasar Baru,4-star hotel,4.5,"(2,561)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 431,210",Jakarta
Ascott Jakarta,4-star hotel,4.6,"(4,830)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Pet-friendly', 'Fitness centre', 'Spa']","IDR 2,269,556",Jakarta
PSW Antasari Hotel,4-star hotel,4.6,(880),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Spa', 'Bar', 'Restaurant']","IDR 558,976",Jakarta
Aloft Jakarta Wahid Hasyim,4-star hotel,4.5,"(2,471)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Pools', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 1,127,605",Jakarta
Grand Cempaka Business Hotel,4-star hotel,4.3,"(5,207)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 499,579",Jakarta
The Gunawarman,4-star hotel,4.5,(637),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 2,083,871",Jakarta
Hotel Ciputra Cibubur managed by Swiss-Belhotel International,4-star hotel,4.6,"(2,974)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 883,292",Jakarta
favehotel Bandara - Tangerang,4-star hotel,4.3,"(2,061)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 373,229",Jakarta
"The Mayflower, Jakarta - Marriott Executive Apartments",4-star hotel,4.7,(506),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 2,117,500",Jakarta
Golden Boutique Hotel Kemayoran,4-star hotel,4.4,"(5,017)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 374,400",Jakarta
Aloft South Jakarta,4-star hotel,4.7,(748),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 781,806",Jakarta
Ascott Sudirman Jakarta,4-star hotel,4.6,"(1,671)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 2,113,564",Jakarta
Redtop Hotel & Convention Center,4-star hotel,4.4,"(4,828)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 613,453",Jakarta
Anara Airport Hotel Terminal 3 CGK,4-star hotel,4.8,"(1,389)","['Breakfast', 'Free Wi-Fi', 'Parking ($)', 'Room service', 'Full-service laundry', 'Accessible']","IDR 1,099,999",Jakarta
